Date,Season,Clip_name_dir,Clip_length,Social_unit,Gestural_data,Clip
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 03 09,51 ... 11.5min",11.61,Oru,Yes,Clip_1907
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 34 12,19 1min",1.09,Oru,Yes,Clip_1908
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 23 11,17 4min",3.98,Oru,Yes,Clip_1909
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 35 13,29 NKJ? 4min",3.99,Oru,Unk,Clip_1910
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 30 12,08 NKN?, (KGG), (SAN), (MFK), (PSK), (?), 1.5min",1.45,Oru,Yes,Clip_1911
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 06 10,08 2.5min",2.61,Oru,Yes,Clip_1912
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 12 10,32 0min",0.26,Oru,Unk,Clip_1913
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 10 10,27 MFK, MKW 3min",3.25,Oru,Yes,Clip_1914
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 25 11,33 6min",5.91,Oru,Yes,Clip_1915
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 28 11,57 PSK, SAN 1.5min",1.49,Oru,Yes,Clip_1916
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 16 10,39 0.5min",0.48,Oru,Unk,Clip_1917
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 19 10,43 8min",7.86,Oru,Yes,Clip_1918
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 36 13,33 NKJ? 1.5min",1.39,Oru,Unk,Clip_1919
2020-02-23,FS1,"Bwindi CG 2020-02-23 OR Clip 27 11,44 KSL, KTO, ? 0.5min",0.48,Oru,Unk,Clip_1920
2020-02-24,FS1,"Bwindi CG 2020-02-24 OR Clip 04 10,32 PSK, GBR? 6min",5.87,Oru,Yes,Clip_1921
2020-02-24,FS1,"Bwindi CG 2020-02-24 OR Clip 05 10,40 NYG 1.5min",1.54,Oru,No,Clip_1922
2020-02-24,FS1,"Bwindi CG 2020-02-24 OR Clip 07 10,57 NKJ context 3min",3.07,Oru,No,Clip_1923
2020-02-24,FS1,"Bwindi CG 2020-02-24 OR Clip 02 10,13 BGY, KTO 12.5min",12.6,Oru,Yes,Clip_1924
2020-02-24,FS1,"Bwindi CG 2020-02-24 OR Clip 06 10,42 NYG, (RKJ) 6min",5.98,Oru,Yes,Clip_1925
2020-02-24,FS1,"Bwindi CG 2020-02-24 OR Clip 01 10,00 BGY, KTO 12.5min",12.6,Oru,Yes,Clip_1926
2020-02-24,FS1,"Bwindi CG 2020-02-24 OR Clip 03 10,25 KTO, BGY 2.5min",2.26,Oru,No,Clip_1927
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 22 13,16 RK, KM 3min",3.07,Bit,Unk,Clip_1928
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 17 11,59 RK, TD, KM, RH, BT 1min",0.99,Bit,Unk,Clip_1929
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 12 11,28,22 RH, KB, NG, GH, (TD), (KT) complementing Clip 11 4.5min _GOPRO",4.47,Bit,Yes,Clip_1930
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 09 11,22 context GH, (BT), (NG) 1min",0.86,Bit,No,Clip_1931
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 02 10,49 context 0.5min",0.67,Bit,NA,Clip_1932
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 19 12,03 TD, RK, (TD) 2.5min",2.74,Bit,Unk,Clip_1933
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 15 11,50 GH, TD, KB, NG 7min",6.82,Bit,Yes,Clip_1934
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 20 13,10 RH 2min",1.86,Bit,No,Clip_1935
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 04 10,59 NL, KB, GH, KT, (TD) 2.5min",2.58,Bit,Yes,Clip_1936
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 24 FocalxTD02 13,31 TD, (KT) 7min",7.13,Bit,No,Clip_1937
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 18 12,02 TD, RK, (NL), (KB) 1min",1.16,Bit,No,Clip_1938
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 10 11,23 GH, (RG), (NG), (NL), (KT), (KB) 2min",2.1,Bit,Yes,Clip_1939
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 13 11,38 RH, KT, GH, KM, NL, (BT), (TD), (NG), (KB) 12.5min",12.6,Bit,Yes,Clip_1940
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 08 11,19 BT, (NG) 2.5min",2.26,Bit,Yes,Clip_1941
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 03 Focal02NL01 10,55 NL, (TD), (GH), (KB) 3.5min",3.44,Bit,Yes,Clip_1942
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 16 11,57,03 TD, GH, (RH) continuing Clip 15 1min _GOPRO",0.8,Bit,No,Clip_1943
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 06 11,12 NL, (GH), (NG) 2.5min",2.45,Bit,Yes,Clip_1944
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 21 13,15 RK, KM 1.5min",1.3,Bit,No,Clip_1945
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 14 11,41,54 same scene as Clip13 3.5min _GOPRO",3.58,Bit,NA,Clip_1946
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 11 11,25 NL, (KT), (RG), (NG), (KB), (BT), (RH), (GH), (KM) 12.5min",12.61,Bit,Yes,Clip_1947
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 05 Focal03GH01 11,02 KB, GH, (NG), (KT), (RG), (BT), (NL), (TD), (RH) 10min",10.21,Bit,Yes,Clip_1948
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 07 11,16 KB, NG, (RG) 0min",0.14,Bit,Unk,Clip_1949
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 25 13,40 TD, KB, (KT), (RG) 4min",4.93,Bit,Unk,Clip_1950
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 01 Focal01TD01 10,32 TD 10.5min",10.3,Bit,No,Clip_1951
2020-03-05,FS1,"Bwindi CG 2020-03-05 BT Clip 23 13,28 dictation 0min",0.18,Bit,No,Clip_1952
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 02 08,19 RG, BT, (TD), (NG), (KM), (KT), (KB) 12.5min",12.6,Bit,Yes,Clip_1953
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 04 FocalxNL01 09,05 NL, (RG), (KT) 10.5min",10.43,Bit,No,Clip_1954
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 10 10,59,27 NL, KB, KT, (RH), NG, GH same scene Clip 08 3.5min _GOPRO",4.05,Bit,Yes,Clip_1955
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 05 09,18 KB, (NG) 4min",3.94,Bit,Yes,Clip_1956
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 18 12,40 MK, (RH), (BT), (RK), (KM), (NG) 3min",2.78,Bit,No,Clip_1957
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 19 12,48 KB, KM, NG 2min",1.85,Bit,Yes,Clip_1958
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 06 09,22 dictation steepness 1min",0.78,Bit,No,Clip_1959
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 13 11,49 KB, NL?, (TD), (NG/KT?) 2min",1.86,Bit,Yes,Clip_1960
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 1411,56 KM 2.5min",2.45,Bit,No,Clip_1961
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 16 FocalbRH01 12,28 KD, RH 8min",8.21,Bit,No,Clip_1962
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 08 10,51 KB, GH, (NL), (NG), (KT), (RH) 12.5min",12.6,Bit,Yes,Clip_1963
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 09 10,57,56 complementing Clip 08 0.5min _GOPRO",0.27,Bit,Yes,Clip_1964
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 03 FocalxTD01 08,47 GH, ?, (TD), 9.5min",9.58,Bit,Yes,Clip_1965
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 01 08,12 RG, (TD), (NL), (NG), (GH) 5.5 min",5.67,Bit,No,Clip_1966
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 17 FocalcRH01 12,37 RH, KD 1min",0.81,Bit,No,Clip_1967
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 11 11,04 KB, TD, (NG) 5.5min",5.42,Bit,Yes,Clip_1968
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 15 FocalaRH01 12,26,21 KD, RH 1min _GOPRO",1.02,Bit,No,Clip_1969
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 20 13,05 GH 3.5min",3.64,Bit,No,Clip_1970
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 12 11,42 RH, MK, ? 2.5min",2.62,Bit,No,Clip_1971
2020-03-06,FS1,"Bwindi CG 2020-03-06 BT Clip 07 FocalxRG01 09,31 RG 6.5min",6.38,Bit,No,Clip_1972
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 20 12,37 RR 0.5min",0.35,Ruk,No,Clip_1973
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 01 08,53 KR 4min",4.12,Ruk,Yes,Clip_1974
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 05 10,15 AJ, (GG?) 2min",2.22,Ruk,Yes,Clip_1975
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 18 12,32 TN, (KR), (AJ) 1min",1.03,Ruk,Unk,Clip_1976
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 04 09,55 GG, (?) 0.5min",0.58,Ruk,Unk,Clip_1977
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 21 Focal08KR03 12,39 TN, (KR), (RR) 7min",7.25,Ruk,No,Clip_1978
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 16 Focal06KR02 12,10 AJ, KR, (TN) 7.5min",7.69,Ruk,Unk,Clip_1979
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 08 10,47 TN, MB, (GG), (AJ), (KR), (RR) 6min",6.98,Ruk,Yes,Clip_1980
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 13 11,10 dictation 0min",0.2,Ruk,No,Clip_1981
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 17 Focal07TN01 12,21 TN, AJ, (KR) 7.5min",7.7,Ruk,Yes,Clip_1982
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 12 11,05 HP, RR context 0.5min",0.44,Ruk,No,Clip_1983
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 09 10,54 GG, MB 0.5min",0.62,Ruk,Yes,Clip_1984
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 07 10,43 TN, RR, (AJ) 2min",2.11,Ruk,Yes,Clip_1985
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 10 10,56 GG, RR, MB 1min",0.8,Ruk,Yes,Clip_1986
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 06 10,17 MB 9min",9.12,Ruk,Yes,Clip_1987
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 14 Focal04MB02 11,22 MB 10min",10.27,Ruk,No,Clip_1988
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 11 11,01 RR dictation context 0.5min",0.37,Ruk,No,Clip_1989
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 02 09,31 AJ, (TN), (GG) 15.5min",15.86,Ruk,Yes,Clip_1990
2020-03-07,FS1,"Bwindi CG 2020-03-07 RR Clip 15 Focal05RR01 11,52 RR 10min",10.15,Ruk,No,Clip_1991
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 03 08,45 MK, KY, others 1min",1.02,Muk,Yes,Clip_1992
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 02 08,38 BS, BKD, (NY), (GO) 4min",4.09,Muk,No,Clip_1993
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 10 09,22 BW, GTE, MK 2.5min",2.45,Muk,Yes,Clip_1994
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 07 09,13 BW, TV, BS context for Clipx 1min",0.87,Muk,No,Clip_1995
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 37 12,11 MK, JN, RTM, (GTE), (NY) 2min",2.09,Muk,Yes,Clip_1996
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 18 10,04 RTM, JN, TV 1min",1.09,Muk,No,Clip_1997
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 23 10,40 GO, KG, MG, (GTE), (BW), (TW), (BS), (BKD), (TV), (NY), (MK) 9.5min",9.63,Muk,Yes,Clip_1998
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 32 11,34 NY, GTE, (TW), (BW), (JN), (RTM), (GO), (GTE) 12min",12.15,Muk,Yes,Clip_1999
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 30 11,20 TV, KG context 0.5min",0.69,Muk,No,Clip_2000
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 11 09,27 JN, GTE, RTM, MK, (BS), (BW) 12min",12.16,Muk,Yes,Clip_2001
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 39 12,27 MK, BS, JN, RTM, GTE, NY 0.5min",0.68,Muk,No,Clip_2002
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 34 11,50 (BS), JN, GO, BW, (RTM), (GTE), (NY) 6.5min",6.74,Muk,No,Clip_2003
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 20 10,14 NY 5min",4.94,Muk,No,Clip_2004
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 21 10,24 KG, GO, BS, BKD, MK 10min",10.2,Muk,No,Clip_2005
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 14 09,42 GO, KG, MK, GTE, (JN), (RTM), (BW), (NY), (TV), (MG), (BS), (BKD) 8min",8.06,Muk,Yes,Clip_2006
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 31 11,25 BW, TV, (GTE) 1min",1.1,Muk,Yes,Clip_2007
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 27 11,07 BS, BKD, MG, RTM, JN, NY, MK, TW, KG, GO, (KY), (BW), (GTE) 7min",7.2,Muk,No,Clip_2008
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 19 10,10,56 dictation context 0.5min _GOPRO",0.3,Muk,No,Clip_2009
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 29 11,16,17 5min _GOPRO",5.31,Muk,No,Clip_2010
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 05 09,02 MK, BW, (NY), (GTE), (TW?), (TV) 4.5min",4.74,Muk,Yes,Clip_2011
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 08 09,14 BW, (TV), (MK), (JN), (RTM), (BS), (BKD), (GTE) 2.5min",2.38,Muk,Yes,Clip_2012
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 09 09,16 JN, BS, BKD, (NY), (MK), (RTM) 1min",0.79,Muk,Yes,Clip_2013
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 22 10,36 JN, RTM, (BS?), (KG) 1.5min",1.49,Muk,Unk,Clip_2014
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 12 09,40 JN, RTM, MK, BW, TV, (GTE), (NY?) 0.5min",0.7,Muk,Yes,Clip_2015
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 15 09,54 TV, RTM, (MK), (JN), (KG), (GTE), (GO), (BW), (BS), (BKD) 5.5min",5.46,Muk,Yes,Clip_2016
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 28 11,15 BW, GTE, NY, MK, TW, GO, KG, (MG), (BS), (BKD), (JN), (RTM), (BW), (GTE), (TV) 4.5min",4.7,Muk,Yes,Clip_2017
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 38 12,14 MK, JN, NY, GTE, (RTM), (BS) 12.5min",12.6,Muk,Yes,Clip_2018
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 06 09,09 MG, (JN), (RTM) 1min",1.16,Muk,Yes,Clip_2019
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 35 11,57 NY, RTM, (TW), BW, JN, (GTE) 2.5min",2.35,Muk,Yes,Clip_2020
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 24 10,47,02 4k quality starts during Clip 23 1.5min _GOPRO",1.39,Muk,Yes,Clip_2021
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 01 Focal01aBS01 08,32 JN, RTM, (BS), (BKD) 5min",5.16,Muk,No,Clip_2022
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 25 10,51 MK, RTM, JN, TV, (BS), (BKD), (KY) 5.5min",5.67,Muk,Unk,Clip_2023
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 36 12,00 NY, (GTE), (RTM), (MK), (JN) 9.5min",9.74,Muk,Yes,Clip_2024
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 04 08,51 GTE, TV, GO, BW 7.5min",7.58,Muk,Yes,Clip_2025
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 33 11,47 JN, RTM, GTE, MK, GO, BW, (BS) 1.5min",1.74,Muk,Unk,Clip_2026
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 16 10,01 1min",1.1,Muk,No,Clip_2027
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 13 09,41 MK, JN, RTM context 0min",0.25,Muk,No,Clip_2028
2020-03-08,FS1,"Bwindi CG 2020-03-08 MK Clip 17 10,02,36 7min _GOPRO",6.52,Muk,No,Clip_2029
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 06 10,49 KG, (MG) 6min",5.89,Muk,No,Clip_2030
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 09 FocalXKY01 11,25 KY, (TW), (NY) 7min",6.79,Muk,No,Clip_2031
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 08 11,14 JN, MK, (GO), (GTE), (RTM), (BS), (BKD) 4.5min",4.73,Muk,Yes,Clip_2032
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 13 11,52 JN, RTM, BS, BKD, MK, (MG) 11.5min",11.65,Muk,Yes,Clip_2033
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 20 13,46 KY?, GO, RTM, GTE, BW, (JN), (MK), (NY) 2.5min",2.46,Muk,Yes,Clip_2034
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 16 12,31 BW, GTE, NY, (TV), (JN), (RTM) 2min",2,Muk,Yes,Clip_2035
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 10 11,32 MK, JN, RTM, (BW), (GTE), (TV), (GO), (BS) (BKD), (KY) 4min",3.75,Muk,Yes,Clip_2036
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 14 12,05 JN, RTM, BS, BKD, MK, (MG), (GO), (TW), (NY) 11min",10.98,Muk,Yes,Clip_2037
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 04 10,24 NY, TV, KY, (TW), (MK), (BW), (JN), (RTM), (GTE), (KG), (GO), (BS), (BKD) 12min",12.06,Muk,Yes,Clip_2038
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 21 13,50 NY, TW, (GO), (JN), (RTM), (KY), (MK), (BW), (GTE), (BS), (BKD), (TV) 5min",4.82,Muk,Yes,Clip_2039
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 02 10,08 TW, NY, (BW), (GTE) 10min",9.79,Muk,Yes,Clip_2040
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 12 11,40 MG, (MK), (BS), (BKD)...(JN), (RTM) 12.5min",12.6,Muk,Yes,Clip_2041
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 18 12,48 RTM, NY, JN, MG?, (GO), (TW) 3min",2.9,Muk,Yes,Clip_2042
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 17 12,35 TV, GO, NY, (MK) 1min",0.88,Muk,Unk,Clip_2043
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 03 10,18 TW, (MG), (TV), (MK), (NY), (GTE), (BW), (JN), (RTM), (KY) 5.5min",5.55,Muk,Yes,Clip_2044
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 15 12,17 TV, JN, RTM, (?), MK, GO, KY, (NY) 7.5min",7.68,Muk,Yes,Clip_2045
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 11 11,37 BS, BKD, NY, MK, MG, (GO), (RTM) 2.5min",2.34,Muk,Unk,Clip_2046
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 07 10,55 KG, MG 10min",10.26,Muk,No,Clip_2047
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 01 10,02 context dictation 0.5min",0.27,Muk,NA,Clip_2048
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 05 10,38 KG, (BW), (GTE), (MK), (BS), (BKD), (JN), (RTM), (GO) 6min",6.14,Muk,No,Clip_2049
2020-03-09,FS1,"Bwindi CG 2020-03-09 MK Clip 19 12,51 JN, RTM, (TW), (NY), (TV) 6.5min",6.27,Muk,Yes,Clip_2050
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 11 12,14 KT, TD, (RG) 2min",1.97,Bit,Yes,Clip_2051
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 05 09,33 TD, KM, (KB) 7min",6.86,Bit,Yes,Clip_2052
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 10 09,52 NL, (TD), (KB), (?) 1.5min",1.57,Bit,No,Clip_2053
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 06 09,42 KB, (NG) 1.5min",1.6,Bit,No,Clip_2054
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 07 09,45 KT 1.5min",1.51,Bit,Unk,Clip_2055
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 09 09,50 NL 0.5min",0.33,Bit,Yes,Clip_2056
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 15 13,23 NG, KB, KT, (TD), (GH) 5.5min",5.62,Bit,Yes,Clip_2057
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 04 09,29 RG, KM, (NG), (KB), (TD) 4min",3.96,Bit,Yes,Clip_2058
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 03 09,06 TD, (KB), (KT) 5min",5.03,Bit,No,Clip_2059
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 08 09,48,5 KB, (NL) 1min",0.92,Bit,Unk,Clip_2060
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 02 08,56 RG, GH, KB, RK, TD 7.5min",7.57,Bit,Unk,Clip_2061
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 14 13,11 KB, (TD), (KT), (NG), (NL) 12.5min",12.6,Bit,Yes,Clip_2062
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 13 13,09 KB, TD 1.5min",1.74,Bit,No,Clip_2063
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 01 08,54 NG, BT 1min",1.22,Bit,No,Clip_2064
2020-03-11,FS1,"Bwindi CG 2020-03-11 BT Clip 12 12,16 TD, KT, (RG) 3min",2.81,Bit,Yes,Clip_2065
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 15 13,41 HP 10min",10.2,Ruk,No,Clip_2066
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 08 11,54 GG 3min",3.23,Ruk,Yes,Clip_2067
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 09 12,30 KR context 1.5min",1.49,Ruk,No,Clip_2068
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 10 13,03 GG, (AJ) 12.5min",12.6,Ruk,No,Clip_2069
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 06 11,29 HP, RR, (?), (AJ) 1.5min",1.54,Ruk,No,Clip_2070
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 07 11,50 HP, RR dictation 1min",0.79,Ruk,No,Clip_2071
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 17 13,52 AJ 0.5min",0.73,Ruk,Unk,Clip_2072
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 03 11,00 RR 12.5min",12.6,Ruk,No,Clip_2073
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 11 13,16 GG, AJ, (KR) 2min",1.79,Ruk,Yes,Clip_2074
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 01 10,04 dictation 1min",1.01,Ruk,No,Clip_2075
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 12 13,18 KR context 1.5min",1.48,Ruk,No,Clip_2076
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 14 13,39 GG 2.5min",2.36,Ruk,No,Clip_2077
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 05 11,13 RR, (GG), (HP) 8.5min",8.32,Ruk,No,Clip_2078
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 13 13,28 GG 10min",10.1,Ruk,No,Clip_2079
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 16 13,52 dictation for Clip 13/14 0min",0.14,Ruk,No,Clip_2080
2020-03-12,FS1,"Bwindi CG 2020-03-12 RR Clip 02 10,09 7.5min",7.33,Ruk,No,Clip_2081
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 25 12,13 KY, TW 1min",1.18,Muk,No,Clip_2082
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 02 08,04 BS, BKD 1.5min",1.7,Muk,No,Clip_2083
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 08 08,48,53 (duiker) KG, MK, TV, GO, (KY) 33min _GOPRO",33.06,Muk,Yes,Clip_2084
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 21 11,14 GO, JN, RTM, TV, (BW), (MK), (BS), (BKD), (JN), (RTM) 12.5min",12.6,Muk,Yes,Clip_2085
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 16 09,31 (MK), (KG), (MG), (GTE), (BW), (GO), (BS), (BKD)  1.5min",1.35,Muk,Yes,Clip_2086
2020-03-13,FS1,"Bwindi CG 2020-03-13 MK Clip 15 09,29 context 1min",0.92,Muk,No,Clip_2087
